dataset,fpr,tpr,threshold,auc
AgentDojo,0.1744186046511628,0.2328042328042328,-0.1081257313489914,0.602354292276773
AgentDojo,0.1744186046511628,0.2345679012345679,-0.10766784846782684,0.602354292276773
AgentDojo,0.1744186046511628,0.23633156966490299,-0.10675026476383209,0.602354292276773
AgentDojo,0.1744186046511628,0.23809523809523808,-0.10655425488948822,0.602354292276773
AgentDojo,0.1744186046511628,0.23985890652557318,-0.10371191799640656,0.602354292276773
AgentDojo,0.1744186046511628,0.24162257495590828,-0.10335524380207062,0.602354292276773
AgentDojo,0.18604651162790697,0.25396825396825395,-0.1026865690946579,0.602354292276773
AgentDojo,0.18604651162790697,0.25573192239858905,-0.10218371450901031,0.602354292276773
AgentDojo,0.18604651162790697,0.25749559082892415,-0.10105805099010468,0.602354292276773
AgentDojo,0.18604651162790697,0.25925925925925924,-0.10087065398693085,0.602354292276773
AgentDojo,0.18604651162790697,0.26102292768959434,-0.1007552295923233,0.602354292276773
AgentDojo,0.18604651162790697,0.26278659611992944,-0.10039816796779633,0.602354292276773
AgentDojo,0.18604651162790697,0.26455026455026454,-0.09843166172504425,0.602354292276773
AgentDojo,0.18604651162790697,0.26631393298059963,-0.09816531836986542,0.602354292276773
AgentDojo,0.18604651162790697,0.26807760141093473,-0.09704060852527618,0.602354292276773
AgentDojo,0.18604651162790697,0.2698412698412698,-0.09589307010173798,0.602354292276773
AgentDojo,0.18604651162790697,0.2716049382716049,-0.09476624429225922,0.602354292276773
AgentDojo,0.18604651162790697,0.27336860670194,-0.09463511407375336,0.602354292276773
AgentDojo,0.18604651162790697,0.2751322751322751,-0.09420029819011688,0.602354292276773
AgentDojo,0.18604651162790697,0.2768959435626102,-0.09358160197734833,0.602354292276773
AgentDojo,0.18604651162790697,0.2786596119929453,-0.09227634966373444,0.602354292276773
AgentDojo,0.18604651162790697,0.2804232804232804,-0.09209562838077545,0.602354292276773
AgentDojo,0.19767441860465115,0.2857142857142857,-0.09198231995105743,0.602354292276773
AgentDojo,0.19767441860465115,0.2874779541446208,-0.0918116420507431,0.602354292276773
AgentDojo,0.20930232558139536,0.2962962962962963,-0.09160195291042328,0.602354292276773
AgentDojo,0.20930232558139536,0.2980599647266314,-0.09148071706295013,0.602354292276773
AgentDojo,0.20930232558139536,0.2998236331569665,-0.09080921113491058,0.602354292276773
AgentDojo,0.20930232558139536,0.30158730158730157,-0.0897851437330246,0.602354292276773
AgentDojo,0.20930232558139536,0.30335097001763667,-0.08933083713054657,0.602354292276773
AgentDojo,0.20930232558139536,0.30511463844797176,-0.08920861780643463,0.602354292276773
AgentDojo,0.20930232558139536,0.30687830687830686,-0.08903606235980988,0.602354292276773
AgentDojo,0.20930232558139536,0.30864197530864196,-0.08880384266376495,0.602354292276773
AgentDojo,0.20930232558139536,0.31040564373897706,-0.08796815574169159,0.602354292276773
AgentDojo,0.20930232558139536,0.31216931216931215,-0.08759038150310516,0.602354292276773
AgentDojo,0.22093023255813954,0.31746031746031744,-0.0875878781080246,0.602354292276773
AgentDojo,0.22093023255813954,0.31922398589065254,-0.08752913773059845,0.602354292276773
AgentDojo,0.23255813953488372,0.3315696649029982,-0.0865279883146286,0.602354292276773
AgentDojo,0.23255813953488372,0.3333333333333333,-0.08630858361721039,0.602354292276773
AgentDojo,0.23255813953488372,0.3350970017636684,-0.0840773731470108,0.602354292276773
AgentDojo,0.23255813953488372,0.3368606701940035,-0.08405689895153046,0.602354292276773
AgentDojo,0.2441860465116279,0.3439153439153439,-0.08388017117977142,0.602354292276773
AgentDojo,0.2441860465116279,0.345679012345679,-0.08358193933963776,0.602354292276773
AgentDojo,0.2441860465116279,0.3474426807760141,-0.08329601585865021,0.602354292276773
AgentDojo,0.2558139534883721,0.35978835978835977,-0.08320783078670502,0.602354292276773
AgentDojo,0.26744186046511625,0.37389770723104054,-0.08304111659526825,0.602354292276773
AgentDojo,0.26744186046511625,0.37566137566137564,-0.08167301118373871,0.602354292276773
AgentDojo,0.26744186046511625,0.37742504409171074,-0.08164931833744049,0.602354292276773
AgentDojo,0.26744186046511625,0.37918871252204583,-0.08143828809261322,0.602354292276773
AgentDojo,0.26744186046511625,0.38095238095238093,-0.0805874913930893,0.602354292276773
AgentDojo,0.27906976744186046,0.38095238095238093,-0.08053933084011078,0.602354292276773
AgentDojo,0.27906976744186046,0.38271604938271603,-0.07924462854862213,0.602354292276773
AgentDojo,0.27906976744186046,0.3844797178130511,-0.0787978321313858,0.602354292276773
AgentDojo,0.27906976744186046,0.3862433862433862,-0.07859967648983002,0.602354292276773
AgentDojo,0.29069767441860467,0.3880070546737213,-0.075861856341362,0.602354292276773
AgentDojo,0.29069767441860467,0.3897707231040564,-0.07507310807704926,0.602354292276773
AgentDojo,0.29069767441860467,0.3915343915343915,-0.07432948052883148,0.602354292276773
AgentDojo,0.29069767441860467,0.3932980599647266,-0.07360218465328217,0.602354292276773
AgentDojo,0.29069767441860467,0.3950617283950617,-0.07234691083431244,0.602354292276773
AgentDojo,0.29069767441860467,0.3968253968253968,-0.07196883857250214,0.602354292276773
AgentDojo,0.29069767441860467,0.3985890652557319,-0.07124726474285126,0.602354292276773
AgentDojo,0.29069767441860467,0.400352733686067,-0.07065229117870331,0.602354292276773
AgentDojo,0.3023255813953488,0.4126984126984127,-0.07038982212543488,0.602354292276773
AgentDojo,0.3023255813953488,0.4144620811287478,-0.07019935548305511,0.602354292276773
AgentDojo,0.3023255813953488,0.41622574955908287,-0.06974218785762787,0.602354292276773
AgentDojo,0.3023255813953488,0.41798941798941797,-0.0685635656118393,0.602354292276773
AgentDojo,0.3023255813953488,0.41975308641975306,-0.06854347884654999,0.602354292276773
AgentDojo,0.3023255813953488,0.42151675485008816,-0.06817065179347992,0.602354292276773
AgentDojo,0.3023255813953488,0.42328042328042326,-0.06639151275157928,0.602354292276773
AgentDojo,0.3023255813953488,0.42504409171075835,-0.06595991551876068,0.602354292276773
AgentDojo,0.3023255813953488,0.42680776014109345,-0.06580084562301636,0.602354292276773
AgentDojo,0.3023255813953488,0.42857142857142855,-0.06568305194377899,0.602354292276773
AgentDojo,0.3023255813953488,0.43033509700176364,-0.06364680826663971,0.602354292276773
AgentDojo,0.3023255813953488,0.43209876543209874,-0.06338243186473846,0.602354292276773
AgentDojo,0.3023255813953488,0.43386243386243384,-0.06293623149394989,0.602354292276773
AgentDojo,0.3023255813953488,0.43562610229276894,-0.062039390206336975,0.602354292276773
AgentDojo,0.3023255813953488,0.43738977072310403,-0.062024980783462524,0.602354292276773
AgentDojo,0.3023255813953488,0.43915343915343913,-0.06188930571079254,0.602354292276773
AgentDojo,0.3023255813953488,0.4409171075837742,-0.06158927083015442,0.602354292276773
AgentDojo,0.3023255813953488,0.4426807760141093,-0.060610219836235046,0.602354292276773
AgentDojo,0.3023255813953488,0.4444444444444444,-0.05983257293701172,0.602354292276773
AgentDojo,0.3023255813953488,0.4462081128747795,-0.059791311621665955,0.602354292276773
AgentDojo,0.3023255813953488,0.4479717813051146,-0.05955652892589569,0.602354292276773
AgentDojo,0.3023255813953488,0.4497354497354497,-0.05944298207759857,0.602354292276773
AgentDojo,0.3023255813953488,0.4514991181657848,-0.058561816811561584,0.602354292276773
AgentDojo,0.313953488372093,0.4638447971781305,-0.058480218052864075,0.602354292276773
AgentDojo,0.313953488372093,0.4656084656084656,-0.057489678263664246,0.602354292276773
AgentDojo,0.313953488372093,0.4673721340388007,-0.05708126723766327,0.602354292276773
AgentDojo,0.32558139534883723,0.4708994708994709,-0.05671754479408264,0.602354292276773
AgentDojo,0.32558139534883723,0.47266313932980597,-0.05667416751384735,0.602354292276773
AgentDojo,0.32558139534883723,0.47442680776014107,-0.05607612431049347,0.602354292276773
AgentDojo,0.32558139534883723,0.47619047619047616,-0.05535140633583069,0.602354292276773
AgentDojo,0.3372093023255814,0.48500881834215165,-0.054398760199546814,0.602354292276773
AgentDojo,0.3372093023255814,0.48677248677248675,-0.05381686985492706,0.602354292276773
AgentDojo,0.3372093023255814,0.48853615520282184,-0.05374816060066223,0.602354292276773
AgentDojo,0.3372093023255814,0.49029982363315694,-0.05349002778530121,0.602354292276773
AgentDojo,0.3372093023255814,0.49206349206349204,-0.053367406129837036,0.602354292276773
AgentDojo,0.3372093023255814,0.49382716049382713,-0.053264811635017395,0.602354292276773
AgentDojo,0.3372093023255814,0.49559082892416223,-0.05308938026428223,0.602354292276773
AgentDojo,0.3372093023255814,0.4973544973544973,-0.0525086373090744,0.602354292276773
AgentDojo,0.3372093023255814,0.4991181657848324,-0.05185878276824951,0.602354292276773
AgentDojo,0.3488372093023256,0.5061728395061729,-0.05185127258300781,0.602354292276773
AgentDojo,0.36046511627906974,0.5167548500881834,-0.04968884587287903,0.602354292276773
AgentDojo,0.36046511627906974,0.5185185185185185,-0.04923632740974426,0.602354292276773
AgentDojo,0.36046511627906974,0.5202821869488536,-0.04883246123790741,0.602354292276773
AgentDojo,0.36046511627906974,0.5220458553791887,-0.04852847754955292,0.602354292276773
AgentDojo,0.36046511627906974,0.5238095238095238,-0.04721732437610626,0.602354292276773
AgentDojo,0.36046511627906974,0.5255731922398589,-0.04716688394546509,0.602354292276773
AgentDojo,0.36046511627906974,0.527336860670194,-0.04598128795623779,0.602354292276773
AgentDojo,0.36046511627906974,0.5291005291005291,-0.04581543803215027,0.602354292276773
AgentDojo,0.37209302325581395,0.5291005291005291,-0.04520343244075775,0.602354292276773
AgentDojo,0.37209302325581395,0.5308641975308642,-0.044998496770858765,0.602354292276773
AgentDojo,0.38372093023255816,0.5343915343915344,-0.044761523604393005,0.602354292276773
AgentDojo,0.3953488372093023,0.54673721340388,-0.04440465569496155,0.602354292276773
AgentDojo,0.3953488372093023,0.5485008818342152,-0.042985737323760986,0.602354292276773
AgentDojo,0.3953488372093023,0.5502645502645502,-0.04279392957687378,0.602354292276773
AgentDojo,0.4069767441860465,0.5502645502645502,-0.04157005250453949,0.602354292276773
AgentDojo,0.4069767441860465,0.5520282186948854,-0.040709421038627625,0.602354292276773
AgentDojo,0.4069767441860465,0.5537918871252204,-0.04055662453174591,0.602354292276773
AgentDojo,0.4186046511627907,0.5590828924162258,-0.04051630198955536,0.602354292276773
AgentDojo,0.4186046511627907,0.5608465608465608,-0.040095582604408264,0.602354292276773
AgentDojo,0.4186046511627907,0.562610229276896,-0.038496509194374084,0.602354292276773
AgentDojo,0.4186046511627907,0.564373897707231,-0.03819185495376587,0.602354292276773
AgentDojo,0.4186046511627907,0.5661375661375662,-0.038043275475502014,0.602354292276773
AgentDojo,0.4186046511627907,0.5679012345679012,-0.03742764890193939,0.602354292276773
AgentDojo,0.4186046511627907,0.5696649029982364,-0.03734682500362396,0.602354292276773
AgentDojo,0.4186046511627907,0.5714285714285714,-0.03724953532218933,0.602354292276773
AgentDojo,0.4186046511627907,0.5731922398589065,-0.03647565841674805,0.602354292276773
AgentDojo,0.4186046511627907,0.5749559082892416,-0.0362052321434021,0.602354292276773
AgentDojo,0.4186046511627907,0.5767195767195767,-0.03521545231342316,0.602354292276773
AgentDojo,0.4186046511627907,0.5784832451499118,-0.03489425778388977,0.602354292276773
AgentDojo,0.4186046511627907,0.5802469135802469,-0.03460632264614105,0.602354292276773
AgentDojo,0.43023255813953487,0.5925925925925926,-0.033076584339141846,0.602354292276773
AgentDojo,0.43023255813953487,0.5943562610229277,-0.031847476959228516,0.602354292276773
AgentDojo,0.43023255813953487,0.5961199294532628,-0.030606046319007874,0.602354292276773
AgentDojo,0.43023255813953487,0.5978835978835979,-0.030325964093208313,0.602354292276773
AgentDojo,0.43023255813953487,0.599647266313933,-0.03009757399559021,0.602354292276773
AgentDojo,0.43023255813953487,0.6014109347442681,-0.02944403886795044,0.602354292276773
AgentDojo,0.43023255813953487,0.6031746031746031,-0.0287894606590271,0.602354292276773
AgentDojo,0.43023255813953487,0.6049382716049383,-0.028169110417366028,0.602354292276773
AgentDojo,0.43023255813953487,0.6067019400352733,-0.02803713083267212,0.602354292276773
AgentDojo,0.43023255813953487,0.6084656084656085,-0.02721315622329712,0.602354292276773
AgentDojo,0.43023255813953487,0.6102292768959435,-0.02644452452659607,0.602354292276773
AgentDojo,0.43023255813953487,0.6119929453262787,-0.02596217393875122,0.602354292276773
AgentDojo,0.43023255813953487,0.6137566137566137,-0.02591581642627716,0.602354292276773
AgentDojo,0.43023255813953487,0.6155202821869489,-0.025748714804649353,0.602354292276773
AgentDojo,0.4418604651162791,0.6155202821869489,-0.024194732308387756,0.602354292276773
AgentDojo,0.45348837209302323,0.6313932980599647,-0.02416105568408966,0.602354292276773
AgentDojo,0.45348837209302323,0.6331569664902998,-0.023459389805793762,0.602354292276773
AgentDojo,0.46511627906976744,0.6349206349206349,-0.023458942770957947,0.602354292276773
AgentDojo,0.46511627906976744,0.63668430335097,-0.023136526346206665,0.602354292276773
AgentDojo,0.46511627906976744,0.6384479717813051,-0.022738710045814514,0.602354292276773
AgentDojo,0.47674418604651164,0.6384479717813051,-0.022539928555488586,0.602354292276773
AgentDojo,0.4883720930232558,0.6419753086419753,-0.021156415343284607,0.602354292276773
AgentDojo,0.4883720930232558,0.6437389770723104,-0.020914599299430847,0.602354292276773
AgentDojo,0.4883720930232558,0.6455026455026455,-0.020791620016098022,0.602354292276773
AgentDojo,0.4883720930232558,0.6472663139329806,-0.020466312766075134,0.602354292276773
AgentDojo,0.4883720930232558,0.6490299823633157,-0.02035394310951233,0.602354292276773
AgentDojo,0.4883720930232558,0.6507936507936508,-0.020198553800582886,0.602354292276773
AgentDojo,0.4883720930232558,0.6525573192239859,-0.019991353154182434,0.602354292276773
AgentDojo,0.5,0.6613756613756614,-0.019376635551452637,0.602354292276773
AgentDojo,0.5,0.6631393298059964,-0.018789634108543396,0.602354292276773
AgentDojo,0.5,0.6649029982363316,-0.01844148337841034,0.602354292276773
AgentDojo,0.5,0.6666666666666666,-0.017825886607170105,0.602354292276773
AgentDojo,0.5,0.6684303350970018,-0.01748250424861908,0.602354292276773
AgentDojo,0.5,0.6701940035273368,-0.017182081937789917,0.602354292276773
AgentDojo,0.5,0.671957671957672,-0.016488924622535706,0.602354292276773
AgentDojo,0.5,0.673721340388007,-0.01582026481628418,0.602354292276773
AgentDojo,0.5,0.6754850088183422,-0.014343678951263428,0.602354292276773
AgentDojo,0.5,0.6772486772486772,-0.014020726084709167,0.602354292276773
AgentDojo,0.5,0.6790123456790124,-0.01397976279258728,0.602354292276773
AgentDojo,0.5116279069767442,0.6843033509700176,-0.012279897928237915,0.602354292276773
AgentDojo,0.5116279069767442,0.6860670194003528,-0.011992096900939941,0.602354292276773
AgentDojo,0.5232558139534884,0.691358024691358,-0.011598542332649231,0.602354292276773
AgentDojo,0.5348837209302325,0.691358024691358,-0.01106347143650055,0.602354292276773
AgentDojo,0.5465116279069767,0.691358024691358,-0.01096983253955841,0.602354292276773
AgentDojo,0.5465116279069767,0.6931216931216931,-0.010531574487686157,0.602354292276773
AgentDojo,0.5465116279069767,0.6948853615520282,-0.010483995079994202,0.602354292276773
AgentDojo,0.5465116279069767,0.6966490299823633,-0.010440453886985779,0.602354292276773
AgentDojo,0.5465116279069767,0.6984126984126984,-0.00956408679485321,0.602354292276773
AgentDojo,0.5465116279069767,0.7001763668430335,-0.009218528866767883,0.602354292276773
AgentDojo,0.5465116279069767,0.7019400352733686,-0.009178906679153442,0.602354292276773
AgentDojo,0.5581395348837209,0.7019400352733686,-0.009057879447937012,0.602354292276773
AgentDojo,0.5581395348837209,0.7037037037037037,-0.008882954716682434,0.602354292276773
AgentDojo,0.5697674418604651,0.7054673721340388,-0.008782714605331421,0.602354292276773
AgentDojo,0.5697674418604651,0.7072310405643739,-0.0075827836990356445,0.602354292276773
AgentDojo,0.5697674418604651,0.708994708994709,-0.006367892026901245,0.602354292276773
AgentDojo,0.5697674418604651,0.7107583774250441,-0.006139606237411499,0.602354292276773
AgentDojo,0.5697674418604651,0.7125220458553791,-0.005453422665596008,0.602354292276773
AgentDojo,0.5813953488372093,0.7142857142857143,-0.00536249577999115,0.602354292276773
AgentDojo,0.5813953488372093,0.7160493827160493,-0.004795834422111511,0.602354292276773
AgentDojo,0.5813953488372093,0.7178130511463845,-0.004620447754859924,0.602354292276773
AgentDojo,0.5813953488372093,0.7195767195767195,-0.00405631959438324,0.602354292276773
AgentDojo,0.5813953488372093,0.7213403880070547,-0.003656834363937378,0.602354292276773
AgentDojo,0.5813953488372093,0.7231040564373897,-0.0034954100847244263,0.602354292276773
AgentDojo,0.5930232558139535,0.7248677248677249,-0.002078816294670105,0.602354292276773
AgentDojo,0.5930232558139535,0.7266313932980599,-0.0019500106573104858,0.602354292276773
AgentDojo,0.5930232558139535,0.7283950617283951,-0.0015938431024551392,0.602354292276773
AgentDojo,0.5930232558139535,0.7301587301587301,-0.0012148469686508179,0.602354292276773
AgentDojo,0.5930232558139535,0.7319223985890653,-0.0007857382297515869,0.602354292276773
AgentDojo,0.6046511627906976,0.7354497354497355,-0.0006377547979354858,0.602354292276773
AgentDojo,0.6046511627906976,0.7372134038800705,0.0002589970827102661,0.602354292276773
AgentDojo,0.6162790697674418,0.7372134038800705,0.0011891871690750122,0.602354292276773
AgentDojo,0.6162790697674418,0.7389770723104057,0.0015777945518493652,0.602354292276773
AgentDojo,0.6162790697674418,0.7407407407407407,0.001643255352973938,0.602354292276773
AgentDojo,0.6162790697674418,0.7425044091710759,0.002322360873222351,0.602354292276773
AgentDojo,0.6162790697674418,0.7442680776014109,0.002999812364578247,0.602354292276773
AgentDojo,0.6162790697674418,0.746031746031746,0.0036194920539855957,0.602354292276773
AgentDojo,0.6162790697674418,0.7477954144620811,0.004455894231796265,0.602354292276773
AgentDojo,0.627906976744186,0.7477954144620811,0.005042523145675659,0.602354292276773
AgentDojo,0.627906976744186,0.7495590828924162,0.00513128936290741,0.602354292276773
AgentDojo,0.627906976744186,0.7513227513227513,0.0061086565256118774,0.602354292276773
AgentDojo,0.6395348837209303,0.7601410934744268,0.006238624453544617,0.602354292276773
AgentDojo,0.6395348837209303,0.7619047619047619,0.006246447563171387,0.602354292276773
AgentDojo,0.6511627906976745,0.7671957671957672,0.006806299090385437,0.602354292276773
AgentDojo,0.6511627906976745,0.7689594356261023,0.0069359540939331055,0.602354292276773
AgentDojo,0.6511627906976745,0.7707231040564374,0.007736772298812866,0.602354292276773
AgentDojo,0.6511627906976745,0.7724867724867724,0.009314551949501038,0.602354292276773
AgentDojo,0.6511627906976745,0.7742504409171076,0.012581989169120789,0.602354292276773
AgentDojo,0.6511627906976745,0.7760141093474426,0.012949854135513306,0.602354292276773
AgentDojo,0.6511627906976745,0.7777777777777778,0.013517409563064575,0.602354292276773
AgentDojo,0.6627906976744186,0.781305114638448,0.01418381929397583,0.602354292276773
AgentDojo,0.6744186046511628,0.7848324514991182,0.014457657933235168,0.602354292276773
AgentDojo,0.686046511627907,0.7883597883597884,0.014465689659118652,0.602354292276773
AgentDojo,0.686046511627907,0.7901234567901234,0.015225276350975037,0.602354292276773
AgentDojo,0.686046511627907,0.7918871252204586,0.015407904982566833,0.602354292276773
AgentDojo,0.686046511627907,0.7936507936507936,0.015961915254592896,0.602354292276773
AgentDojo,0.686046511627907,0.7954144620811288,0.016477689146995544,0.602354292276773
AgentDojo,0.686046511627907,0.7971781305114638,0.01711934804916382,0.602354292276773
AgentDojo,0.6976744186046512,0.7971781305114638,0.0181330144405365,0.602354292276773
AgentDojo,0.6976744186046512,0.798941798941799,0.018636435270309448,0.602354292276773
AgentDojo,0.6976744186046512,0.800705467372134,0.018923521041870117,0.602354292276773
AgentDojo,0.6976744186046512,0.8024691358024691,0.018940284848213196,0.602354292276773
AgentDojo,0.7093023255813954,0.8095238095238095,0.019301816821098328,0.602354292276773
AgentDojo,0.7093023255813954,0.8112874779541446,0.019470155239105225,0.602354292276773
AgentDojo,0.7093023255813954,0.8130511463844797,0.020039960741996765,0.602354292276773
AgentDojo,0.7093023255813954,0.8148148148148148,0.02007804811000824,0.602354292276773
AgentDojo,0.7093023255813954,0.8165784832451499,0.020464032888412476,0.602354292276773
AgentDojo,0.7093023255813954,0.818342151675485,0.02052748203277588,0.602354292276773
AgentDojo,0.7093023255813954,0.8201058201058201,0.02183772623538971,0.602354292276773
