base_threshold,score_margin,use_plan_mine,use_action_prior,ir,fpr,acc,distance,n
0.05,0.35,True,False,0.9952561669829222,0.0,0.9976376092605717,0.10425616698292216,4233
0.05,0.5,True,False,0.9952561669829222,0.0,0.9976376092605717,0.10425616698292216,4233
0.05,0.75,True,False,0.9952561669829222,0.0,0.9976376092605717,0.10425616698292216,4233
0.05,1.0,True,False,0.9952561669829222,0.0,0.9976376092605717,0.10425616698292216,4233
-0.05,0.05,True,False,0.99573055028463,0.0,0.9978738483345145,0.10473055028462995,4233
0.0,0.1,True,False,0.99573055028463,0.0,0.9978738483345145,0.10473055028462995,4233
-0.1,0.0,True,True,0.9962049335863378,0.0,0.9981100874084574,0.10520493358633774,4233
-0.1,0.05,True,True,0.9962049335863378,0.0,0.9981100874084574,0.10520493358633774,4233
-0.1,0.1,True,True,0.9962049335863378,0.0,0.9981100874084574,0.10520493358633774,4233
-0.1,0.2,True,True,0.9962049335863378,0.0,0.9981100874084574,0.10520493358633774,4233
-0.1,0.35,True,True,0.9962049335863378,0.0,0.9981100874084574,0.10520493358633774,4233
-0.1,0.5,True,True,0.9962049335863378,0.0,0.9981100874084574,0.10520493358633774,4233
-0.1,0.75,True,True,0.9962049335863378,0.0,0.9981100874084574,0.10520493358633774,4233
-0.1,1.0,True,True,0.9962049335863378,0.0,0.9981100874084574,0.10520493358633774,4233
-0.05,0.0,True,True,0.9971537001897534,0.0,0.9985825655563431,0.10615370018975333,4233
-0.05,0.05,True,True,0.9971537001897534,0.0,0.9985825655563431,0.10615370018975333,4233
-0.05,0.1,True,True,0.9971537001897534,0.0,0.9985825655563431,0.10615370018975333,4233
-0.05,0.2,True,True,0.9971537001897534,0.0,0.9985825655563431,0.10615370018975333,4233
-0.05,0.35,True,True,0.9971537001897534,0.0,0.9985825655563431,0.10615370018975333,4233
-0.05,0.5,True,True,0.9971537001897534,0.0,0.9985825655563431,0.10615370018975333,4233
-0.05,0.75,True,True,0.9971537001897534,0.0,0.9985825655563431,0.10615370018975333,4233
-0.05,1.0,True,True,0.9971537001897534,0.0,0.9985825655563431,0.10615370018975333,4233
0.0,0.0,True,True,0.9971537001897534,0.0,0.9985825655563431,0.10615370018975333,4233
0.0,0.05,True,True,0.9971537001897534,0.0,0.9985825655563431,0.10615370018975333,4233
0.0,0.1,True,True,0.9971537001897534,0.0,0.9985825655563431,0.10615370018975333,4233
0.0,0.2,True,True,0.9971537001897534,0.0,0.9985825655563431,0.10615370018975333,4233
0.0,0.35,True,True,0.9971537001897534,0.0,0.9985825655563431,0.10615370018975333,4233
0.0,0.5,True,True,0.9971537001897534,0.0,0.9985825655563431,0.10615370018975333,4233
0.0,0.75,True,True,0.9971537001897534,0.0,0.9985825655563431,0.10615370018975333,4233
0.0,1.0,True,True,0.9971537001897534,0.0,0.9985825655563431,0.10615370018975333,4233
0.05,0.05,True,True,0.9971537001897534,0.0,0.9985825655563431,0.10615370018975333,4233
0.05,0.1,True,True,0.9971537001897534,0.0,0.9985825655563431,0.10615370018975333,4233
0.05,0.2,True,True,0.9971537001897534,0.0,0.9985825655563431,0.10615370018975333,4233
0.05,0.35,True,True,0.9971537001897534,0.0,0.9985825655563431,0.10615370018975333,4233
0.05,0.5,True,True,0.9971537001897534,0.0,0.9985825655563431,0.10615370018975333,4233
0.05,0.75,True,True,0.9971537001897534,0.0,0.9985825655563431,0.10615370018975333,4233
0.05,1.0,True,True,0.9971537001897534,0.0,0.9985825655563431,0.10615370018975333,4233
0.05,0.0,True,True,0.9995256166982922,0.0,0.9997637609260571,0.10852561669829218,4233
0.0,0.05,True,False,0.9990512333965844,0.058823529411764705,0.9699976376092606,0.1428747628083491,4233
0.05,0.1,True,False,0.9990512333965844,0.058823529411764705,0.9699976376092606,0.1428747628083491,4233
-0.05,0.0,True,False,0.9995256166982922,0.058823529411764705,0.9702338766832034,0.1433491461100569,4233
-0.05,0.0,False,False,0.4857685009487666,0.058823529411764705,0.7143869596031184,0.4640550284629981,4233
0.0,0.05,False,False,0.47770398481973436,0.058823529411764705,0.7103708953460902,0.47211954459203037,4233
0.05,0.1,False,False,0.47058823529411764,0.058823529411764705,0.7068273092369478,0.4792352941176471,4233
-0.1,0.0,False,False,0.29411764705882354,0.0,0.6484762579730687,0.6208823529411764,4233
-0.05,0.05,False,False,0.2874762808349146,0.0,0.6451689109378691,0.6275237191650854,4233
0.0,0.1,False,False,0.2808349146110057,0.0,0.6418615639026695,0.6341650853889944,4233
0.0,0.0,True,False,1.0,0.6470588235294118,0.6751712733286086,0.7320588235294118,4233
0.05,0.05,True,False,1.0,0.6470588235294118,0.6751712733286086,0.7320588235294118,4233
-0.1,0.05,False,False,0.14990512333965844,0.0,0.5766595794944483,0.7650948766603416,4233
-0.05,0.1,False,False,0.14516129032258066,0.0,0.5742971887550201,0.7698387096774194,4233
0.05,0.2,False,False,0.13140417457305503,0.0,0.567446255610678,0.7835958254269451,4233
0.0,0.0,False,False,0.7362428842504743,0.6470588235294118,0.543822348216395,0.8018159392789375,4233
0.05,0.05,False,False,0.7243833017077799,0.6470588235294118,0.5379163713678242,0.8136755218216319,4233
-0.2,0.0,False,False,0.06024667931688805,0.0,0.5320103945192535,0.8547533206831119,4233
-0.1,0.1,False,False,0.05313092979127135,0.0,0.5284668084101111,0.8618690702087287,4233
0.0,0.2,False,False,0.04838709677419355,0.0,0.5261044176706827,0.8666129032258065,4233
-0.2,0.05,False,False,0.013757115749525617,0.0,0.5088589652728561,0.9012428842504744,4233
-0.05,0.2,False,False,0.009013282732447819,0.0,0.5064965745334278,0.9059867172675522,4233
-0.3,0.0,False,False,0.004743833017077799,0.0,0.5043704228679423,0.9102561669829222,4233
-0.2,0.1,False,False,0.004743833017077799,0.0,0.5043704228679423,0.9102561669829222,4233
-0.1,0.2,False,False,0.004743833017077799,0.0,0.5043704228679423,0.9102561669829222,4233
0.05,0.35,False,False,0.003795066413662239,0.0,0.5038979447200567,0.9112049335863378,4233
-0.5,0.0,False,False,0.0,0.0,0.5020080321285141,0.915,4233
-0.5,0.05,False,False,0.0,0.0,0.5020080321285141,0.915,4233
-0.5,0.1,False,False,0.0,0.0,0.5020080321285141,0.915,4233
-0.5,0.2,False,False,0.0,0.0,0.5020080321285141,0.915,4233
-0.5,0.35,False,False,0.0,0.0,0.5020080321285141,0.915,4233
-0.5,0.5,False,False,0.0,0.0,0.5020080321285141,0.915,4233
-0.5,0.75,False,False,0.0,0.0,0.5020080321285141,0.915,4233
-0.5,1.0,False,False,0.0,0.0,0.5020080321285141,0.915,4233
-0.3,0.05,False,False,0.0,0.0,0.5020080321285141,0.915,4233
-0.3,0.1,False,False,0.0,0.0,0.5020080321285141,0.915,4233
-0.3,0.2,False,False,0.0,0.0,0.5020080321285141,0.915,4233
-0.3,0.35,False,False,0.0,0.0,0.5020080321285141,0.915,4233
-0.3,0.5,False,False,0.0,0.0,0.5020080321285141,0.915,4233
-0.3,0.75,False,False,0.0,0.0,0.5020080321285141,0.915,4233
-0.3,1.0,False,False,0.0,0.0,0.5020080321285141,0.915,4233
-0.2,0.2,False,False,0.0,0.0,0.5020080321285141,0.915,4233
-0.2,0.35,False,False,0.0,0.0,0.5020080321285141,0.915,4233
-0.2,0.5,False,False,0.0,0.0,0.5020080321285141,0.915,4233
-0.2,0.75,False,False,0.0,0.0,0.5020080321285141,0.915,4233
-0.2,1.0,False,False,0.0,0.0,0.5020080321285141,0.915,4233
-0.1,0.35,False,False,0.0,0.0,0.5020080321285141,0.915,4233
-0.1,0.5,False,False,0.0,0.0,0.5020080321285141,0.915,4233
-0.1,0.75,False,False,0.0,0.0,0.5020080321285141,0.915,4233
-0.1,1.0,False,False,0.0,0.0,0.5020080321285141,0.915,4233
-0.05,0.35,False,False,0.0,0.0,0.5020080321285141,0.915,4233
-0.05,0.5,False,False,0.0,0.0,0.5020080321285141,0.915,4233
-0.05,0.75,False,False,0.0,0.0,0.5020080321285141,0.915,4233
-0.05,1.0,False,False,0.0,0.0,0.5020080321285141,0.915,4233
0.0,0.35,False,False,0.0,0.0,0.5020080321285141,0.915,4233
0.0,0.5,False,False,0.0,0.0,0.5020080321285141,0.915,4233
0.0,0.75,False,False,0.0,0.0,0.5020080321285141,0.915,4233
0.0,1.0,False,False,0.0,0.0,0.5020080321285141,0.915,4233
0.05,0.5,False,False,0.0,0.0,0.5020080321285141,0.915,4233
0.05,0.75,False,False,0.0,0.0,0.5020080321285141,0.915,4233
0.05,1.0,False,False,0.0,0.0,0.5020080321285141,0.915,4233
0.05,0.0,False,False,0.9297912713472486,1.0,0.4630285849279471,1.0147912713472484,4233
0.05,0.0,True,False,1.0,1.0,0.4979919678714859,1.085,4233
